x,y,species cloglog values
6234.0,6234.0,1.1309232E-8
6235.0,6235.0,2.3286166E-8
6236.0,6236.0,2.8532625E-9
6237.0,6237.0,5.2390686E-7
6238.0,6238.0,2.2226665E-13
6239.0,6239.0,1.8003749E-4
6240.0,6240.0,0.006853067
6241.0,6241.0,1.3647944E-9
6242.0,6242.0,0.037647482
6243.0,6243.0,1.7261369E-6
6244.0,6244.0,0.2978142
6245.0,6245.0,0.022913052
6246.0,6246.0,0.044084724
6247.0,6247.0,0.561565
6248.0,6248.0,0.06742167
6249.0,6249.0,0.17539108
6250.0,6250.0,1.5101582E-4
6251.0,6251.0,0.01706203
6252.0,6252.0,5.352748E-10
6253.0,6253.0,0.013000043
6254.0,6254.0,4.205983E-4
6255.0,6255.0,0.4133634
6256.0,6256.0,0.4652576
6257.0,6257.0,6.359405E-9
6258.0,6258.0,5.1618154E-10
6259.0,6259.0,6.1506356E-14
6260.0,6260.0,0.002055019
6261.0,6261.0,4.2379875E-4
6262.0,6262.0,0.22953023
6263.0,6263.0,0.46424797
6264.0,6264.0,0.009876112
6265.0,6265.0,0.4522473
6266.0,6266.0,1.2905954E-5
6267.0,6267.0,0.00757389
6268.0,6268.0,0.34369156
6269.0,6269.0,6.2845703E-7
6270.0,6270.0,0.11221413
6271.0,6271.0,0.002236063
6272.0,6272.0,0.058926534
6273.0,6273.0,0.0
6274.0,6274.0,0.006344984
6275.0,6275.0,0.15707178
6276.0,6276.0,0.004108807
6277.0,6277.0,3.1719072E-13
6278.0,6278.0,0.0020052895
6279.0,6279.0,0.11315458
6280.0,6280.0,0.012129508
6281.0,6281.0,1.600433E-9
6282.0,6282.0,5.6876726E-13
6283.0,6283.0,2.4980018E-14
6284.0,6284.0,0.023949705
6285.0,6285.0,8.899548E-13
6286.0,6286.0,0.9645312
6287.0,6287.0,6.8833828E-15
6288.0,6288.0,0.0
6289.0,6289.0,0.107631065
6290.0,6290.0,3.7205816E-4
6291.0,6291.0,8.578804E-12
6292.0,6292.0,7.771561E-16
6293.0,6293.0,2.6238422E-5
6294.0,6294.0,2.9158913E-5
6295.0,6295.0,2.6930426E-4
6296.0,6296.0,0.018100007
6297.0,6297.0,0.030064048
6298.0,6298.0,0.8791471
6299.0,6299.0,8.05968E-9
6300.0,6300.0,0.0018397146
6301.0,6301.0,0.002213448
6302.0,6302.0,0.0073027997
6303.0,6303.0,8.9928065E-15
6304.0,6304.0,7.8259334E-5
6305.0,6305.0,0.007735212
6306.0,6306.0,1.333686E-5
6307.0,6307.0,0.019852102
6308.0,6308.0,0.777492
6309.0,6309.0,0.98089314
6310.0,6310.0,1.0238389E-5
6311.0,6311.0,1.8207658E-14
6312.0,6312.0,4.9022956E-6
6313.0,6313.0,0.036963522
6314.0,6314.0,0.05078632
6315.0,6315.0,2.7519115E-4
6316.0,6316.0,0.036892053
6317.0,6317.0,0.020382397
6318.0,6318.0,6.484831E-7
6319.0,6319.0,0.39529064
6320.0,6320.0,0.0015886672
6321.0,6321.0,0.006134931
6322.0,6322.0,5.204767E-5
6323.0,6323.0,3.818612E-12
6324.0,6324.0,9.828906E-6
6325.0,6325.0,0.006857188
6326.0,6326.0,2.7298973E-5
6327.0,6327.0,2.264855E-14
6328.0,6328.0,0.04135364
6329.0,6329.0,5.3385074E-12
6330.0,6330.0,8.095343E-9
6331.0,6331.0,0.1796014
6332.0,6332.0,0.005012483
6333.0,6333.0,0.0073340135
6334.0,6334.0,0.016609523
6335.0,6335.0,0.0034468658
6336.0,6336.0,0.18911849
6337.0,6337.0,2.545803E-4
6338.0,6338.0,0.1855596
6339.0,6339.0,0.024177238
6340.0,6340.0,3.743561E-12
6341.0,6341.0,0.0027859905
6342.0,6342.0,0.006587934
6343.0,6343.0,0.096254244
6344.0,6344.0,2.6180504E-7
6345.0,6345.0,0.01936133
6346.0,6346.0,0.008297478
6347.0,6347.0,0.0708682
6348.0,6348.0,0.02016027
6349.0,6349.0,0.13347416
6350.0,6350.0,0.077786006
6351.0,6351.0,5.32574E-13
6352.0,6352.0,1.5065726E-13
6353.0,6353.0,0.4139538
6354.0,6354.0,0.03717501
6355.0,6355.0,1.110223E-16
6356.0,6356.0,0.008257442
6357.0,6357.0,0.14035805
6358.0,6358.0,0.02473075
6359.0,6359.0,0.0153429555
6360.0,6360.0,0.009920986
6361.0,6361.0,0.091472305
6362.0,6362.0,0.3405742
6363.0,6363.0,3.3341922E-4
6364.0,6364.0,0.0032853077
6365.0,6365.0,0.12780634
6366.0,6366.0,0.262403
6367.0,6367.0,0.05555929
6368.0,6368.0,3.7167332E-4
6369.0,6369.0,6.352585E-12
6370.0,6370.0,0.02201683
6371.0,6371.0,1.3322676E-14
6372.0,6372.0,0.007182227
6373.0,6373.0,0.0041943663
6374.0,6374.0,0.0942415
6375.0,6375.0,6.938894E-14
6376.0,6376.0,7.2806787E-9
6377.0,6377.0,9.2682487E-4
6378.0,6378.0,0.032532535
6379.0,6379.0,0.21240921
6380.0,6380.0,1.4510084E-7
6381.0,6381.0,0.031718284
6382.0,6382.0,6.900774E-7
6383.0,6383.0,0.083035916
6384.0,6384.0,0.001954285
6385.0,6385.0,0.001658828
6386.0,6386.0,0.016061306
6387.0,6387.0,0.15369111
6388.0,6388.0,0.077677086
6389.0,6389.0,0.023663238
6390.0,6390.0,4.8280286E-4
6391.0,6391.0,4.7160347E-4
6392.0,6392.0,0.5170228
6393.0,6393.0,0.02704872
6394.0,6394.0,9.014452E-5
6395.0,6395.0,0.01124839
6396.0,6396.0,0.17684808
6397.0,6397.0,1.5252038E-4
6398.0,6398.0,9.844E-4
6399.0,6399.0,1.979582E-5
6400.0,6400.0,2.1485772E-4
6401.0,6401.0,2.4601432E-12
6402.0,6402.0,7.010613E-4
6403.0,6403.0,0.024633756
6404.0,6404.0,0.0022303467
6405.0,6405.0,0.004689111
6406.0,6406.0,0.0030890247
6407.0,6407.0,3.666145E-11
6408.0,6408.0,1.5871497E-6
6409.0,6409.0,0.0041217557
6410.0,6410.0,0.03796292
6411.0,6411.0,0.014992286
6412.0,6412.0,0.020929983
6413.0,6413.0,1.7702205E-5
6414.0,6414.0,0.0036513167
6415.0,6415.0,0.013561378
6416.0,6416.0,8.4253604E-11
6417.0,6417.0,1.2902301E-6
6418.0,6418.0,4.1102677E-12
6419.0,6419.0,1.4178347E-4
6420.0,6420.0,6.455836E-12
6421.0,6421.0,0.011249721
6422.0,6422.0,1.5709656E-13
6423.0,6423.0,0.05803705
6424.0,6424.0,5.676654E-4
6425.0,6425.0,2.7589379E-6
6426.0,6426.0,2.1249874E-4
6427.0,6427.0,0.03237411
6428.0,6428.0,0.03954186
6429.0,6429.0,6.025208E-10
6430.0,6430.0,1.9190782E-10
6431.0,6431.0,0.040140633
6432.0,6432.0,3.6377666E-4
6433.0,6433.0,0.005727725
6434.0,6434.0,2.9636698E-7
6435.0,6435.0,1.110223E-16
6436.0,6436.0,9.65894E-15
6437.0,6437.0,0.0010907518
6438.0,6438.0,1.277205E-10
6439.0,6439.0,1.4473301E-5
6440.0,6440.0,3.5270975E-6
6441.0,6441.0,9.31033E-13
6442.0,6442.0,0.021211388
6443.0,6443.0,0.04214532
6444.0,6444.0,0.03746583
6445.0,6445.0,0.4880353
6446.0,6446.0,9.174661E-12
6447.0,6447.0,0.5232425
6448.0,6448.0,0.0011848098
6449.0,6449.0,0.072522156
6450.0,6450.0,2.3138093E-6
6451.0,6451.0,0.012531657
6452.0,6452.0,0.08579467
6453.0,6453.0,0.031049965
6454.0,6454.0,0.02827621
6455.0,6455.0,1.110223E-16
6456.0,6456.0,1.6753265E-13
6457.0,6457.0,0.113935396
6458.0,6458.0,0.0075649545
6459.0,6459.0,0.56000894
6460.0,6460.0,0.050921444
6461.0,6461.0,0.026986063
6462.0,6462.0,0.018129019
6463.0,6463.0,0.0048736474
6464.0,6464.0,0.087630495
6465.0,6465.0,9.966343E-7
6466.0,6466.0,0.6026695
6467.0,6467.0,0.038329024
6468.0,6468.0,1.9839492E-5
6469.0,6469.0,0.004558129
6470.0,6470.0,1.1290267E-5
6471.0,6471.0,0.058987007
6472.0,6472.0,0.030077992
6473.0,6473.0,6.4535236E-8
6474.0,6474.0,4.033622E-4
6475.0,6475.0,6.211673E-7
6476.0,6476.0,0.005384824
6477.0,6477.0,1.5007973E-6
6478.0,6478.0,3.6435082E-4
6479.0,6479.0,0.30323675
6480.0,6480.0,1.2979339E-9
6481.0,6481.0,1.5742962E-13
6482.0,6482.0,0.033187624
6483.0,6483.0,0.0014375554
6484.0,6484.0,3.951099E-5
6485.0,6485.0,6.261658E-14
6486.0,6486.0,0.007083398
6487.0,6487.0,6.509428E-4
6488.0,6488.0,4.793241E-7
6489.0,6489.0,7.547585E-11
6490.0,6490.0,7.600584E-8
6491.0,6491.0,0.06265332
6492.0,6492.0,7.195349E-5
6493.0,6493.0,0.0012362228
6494.0,6494.0,0.031853896
6495.0,6495.0,0.0057369987
6496.0,6496.0,0.51164925
6497.0,6497.0,0.0012808528
6498.0,6498.0,2.613574E-4
6499.0,6499.0,0.0057366374
6500.0,6500.0,1.6607826E-12
6501.0,6501.0,0.022066602
6502.0,6502.0,1.4161345E-6
6503.0,6503.0,4.9860176E-7
6504.0,6504.0,2.8572533E-5
6505.0,6505.0,0.9842232
6506.0,6506.0,4.440892E-16
6507.0,6507.0,0.05486904
6508.0,6508.0,4.0181635E-6
6509.0,6509.0,0.037452172
6510.0,6510.0,0.38846534
6511.0,6511.0,0.027445175
6512.0,6512.0,2.1954536E-9
6513.0,6513.0,0.09384974
6514.0,6514.0,1.0857309E-6
6515.0,6515.0,0.29397574
6516.0,6516.0,0.0023667363
6517.0,6517.0,0.026349107
6518.0,6518.0,1.0769163E-14
6519.0,6519.0,0.40768656
6520.0,6520.0,0.10270299
6521.0,6521.0,0.011361711
6522.0,6522.0,0.016131472
6523.0,6523.0,0.027250115
6524.0,6524.0,1.2412082E-8
6525.0,6525.0,0.013091881
6526.0,6526.0,0.0026720702
6527.0,6527.0,6.021355E-6
6528.0,6528.0,5.2448985E-7
6529.0,6529.0,0.063307114
6530.0,6530.0,0.11037627
6531.0,6531.0,0.038405843
6532.0,6532.0,3.8214587E-8
6533.0,6533.0,0.75311327
6534.0,6534.0,0.04567874
6535.0,6535.0,0.11526689
6536.0,6536.0,0.042400338
6537.0,6537.0,0.8326305
6538.0,6538.0,0.016006228
6539.0,6539.0,7.095448E-4
6540.0,6540.0,0.037452795
6541.0,6541.0,1.11542775E-10
6542.0,6542.0,3.344437E-5
6543.0,6543.0,3.4895675E-7
6544.0,6544.0,0.0019160813
6545.0,6545.0,1.11461064E-4
6546.0,6546.0,2.43916E-13
6547.0,6547.0,0.007614292
6548.0,6548.0,0.021030556
6549.0,6549.0,4.2980064E-12
6550.0,6550.0,0.035888594
6551.0,6551.0,0.0018024356
6552.0,6552.0,0.0037661952
6553.0,6553.0,3.54129E-4
6554.0,6554.0,0.026160246
6555.0,6555.0,0.029626867
6556.0,6556.0,2.4176083E-10
6557.0,6557.0,0.05634136
6558.0,6558.0,0.41820702
6559.0,6559.0,0.26550087
6560.0,6560.0,0.002079074
6561.0,6561.0,0.0
6562.0,6562.0,0.30177015
6563.0,6563.0,0.0011531083
6564.0,6564.0,0.089697346
6565.0,6565.0,0.044679068
6566.0,6566.0,0.013401697
6567.0,6567.0,3.5540994E-5
6568.0,6568.0,1.391276E-6
6569.0,6569.0,0.027551511
6570.0,6570.0,0.1380875
6571.0,6571.0,0.012982582
6572.0,6572.0,1.3164114E-10
6573.0,6573.0,0.025402108
6574.0,6574.0,0.0031042378
6575.0,6575.0,0.06469281
6576.0,6576.0,0.45050004
6577.0,6577.0,1.2689849E-13
6578.0,6578.0,1.0080428E-4
6579.0,6579.0,1.6373947E-10
6580.0,6580.0,1.4077628E-13
6581.0,6581.0,5.4187205E-4
6582.0,6582.0,0.03075486
6583.0,6583.0,0.0019404793
6584.0,6584.0,0.11950108
6585.0,6585.0,0.041585974
6586.0,6586.0,2.3613882E-6
6587.0,6587.0,0.10347707
6588.0,6588.0,8.792319E-4
6589.0,6589.0,0.028818218
6590.0,6590.0,0.009018402
6591.0,6591.0,0.012536791
6592.0,6592.0,3.8679157E-4
6593.0,6593.0,0.0
6594.0,6594.0,7.3441253E-13
6595.0,6595.0,2.1649349E-14
6596.0,6596.0,0.0038136055
6597.0,6597.0,0.13898128
6598.0,6598.0,0.44394255
6599.0,6599.0,0.003460347
6600.0,6600.0,0.76185256
6601.0,6601.0,0.12597595
6602.0,6602.0,2.608333E-6
6603.0,6603.0,0.002493518
6604.0,6604.0,0.16357307
6605.0,6605.0,0.37226185
6606.0,6606.0,2.1594728E-5
6607.0,6607.0,0.0022704825
6608.0,6608.0,0.10413935
6609.0,6609.0,8.295531E-11
6610.0,6610.0,0.3839213
6611.0,6611.0,0.03480422
6612.0,6612.0,0.017498855
6613.0,6613.0,3.5453862E-12
6614.0,6614.0,3.2196468E-15
6615.0,6615.0,1.110223E-16
6616.0,6616.0,1.5196244E-10
6617.0,6617.0,3.4605652E-13
6618.0,6618.0,0.13131616
6619.0,6619.0,5.6313842E-12
6620.0,6620.0,1.0861188E-6
6621.0,6621.0,0.0013047925
6622.0,6622.0,9.389683E-5
6623.0,6623.0,4.103118E-5
6624.0,6624.0,1.3784427E-5
6625.0,6625.0,0.027992325
6626.0,6626.0,2.1020753E-6
6627.0,6627.0,1.3104026E-6
6628.0,6628.0,0.04946604
6629.0,6629.0,8.041189E-4
6630.0,6630.0,0.13714279
6631.0,6631.0,0.9451204
6632.0,6632.0,0.0110484
6633.0,6633.0,0.5682971
6634.0,6634.0,0.05303551
6635.0,6635.0,0.01872199
6636.0,6636.0,0.39245614
6637.0,6637.0,0.03084894
6638.0,6638.0,3.1932024E-9
6639.0,6639.0,1.4355465E-8
6640.0,6640.0,0.0058792043
6641.0,6641.0,0.05296655
6642.0,6642.0,9.103829E-14
6643.0,6643.0,1.4401924E-11
6644.0,6644.0,0.0039763157
6645.0,6645.0,0.22727108
6646.0,6646.0,1.4765966E-14
6647.0,6647.0,0.016605468
6648.0,6648.0,1.2139423E-6
6649.0,6649.0,1.2212453E-15
6650.0,6650.0,0.06749846
6651.0,6651.0,0.001309531
6652.0,6652.0,0.08335476
6653.0,6653.0,0.010563152
6654.0,6654.0,0.3127578
6655.0,6655.0,0.05456579
6656.0,6656.0,3.330669E-15
6657.0,6657.0,0.009641398
6658.0,6658.0,0.008838394
6659.0,6659.0,0.04133985
6660.0,6660.0,6.463415E-7
6661.0,6661.0,1.110223E-16
6662.0,6662.0,0.71950346
6663.0,6663.0,0.004996378
6664.0,6664.0,0.0040558456
6665.0,6665.0,1.2323476E-13
6666.0,6666.0,7.79856E-4
6667.0,6667.0,1.7696955E-13
6668.0,6668.0,0.064731285
6669.0,6669.0,4.0015148E-6
6670.0,6670.0,3.0355584E-6
6671.0,6671.0,0.0013296568
6672.0,6672.0,0.009231523
6673.0,6673.0,1.0759485E-5
6674.0,6674.0,0.01800542
6675.0,6675.0,4.7815047E-5
6676.0,6676.0,0.054531988
6677.0,6677.0,0.57167125
6678.0,6678.0,3.9412917E-14
6679.0,6679.0,0.06393615
6680.0,6680.0,0.0077142543
6681.0,6681.0,0.12934682
6682.0,6682.0,0.24121206
6683.0,6683.0,0.01064817
6684.0,6684.0,0.15831879
6685.0,6685.0,4.4053905E-7
6686.0,6686.0,0.01936505
6687.0,6687.0,4.0497605E-11
6688.0,6688.0,9.326599E-4
6689.0,6689.0,0.06698824
6690.0,6690.0,0.009430574
6691.0,6691.0,0.06671205
6692.0,6692.0,0.005076327
6693.0,6693.0,5.973353E-5
6694.0,6694.0,2.6867397E-14
6695.0,6695.0,0.022216272
6696.0,6696.0,3.6502715E-6
6697.0,6697.0,0.008173252
6698.0,6698.0,0.88124484
6699.0,6699.0,9.58025E-5
6700.0,6700.0,0.633972
6701.0,6701.0,9.792167E-14
6702.0,6702.0,0.022357905
6703.0,6703.0,0.6368728
6704.0,6704.0,0.012236003
6705.0,6705.0,0.012073399
6706.0,6706.0,0.9786543
6707.0,6707.0,3.9838073E-5
6708.0,6708.0,0.013882539
6709.0,6709.0,0.07083083
6710.0,6710.0,0.99822384
6711.0,6711.0,0.83237743
6712.0,6712.0,0.0
6713.0,6713.0,0.004918611
6714.0,6714.0,1.950622E-4
6715.0,6715.0,0.028025614
6716.0,6716.0,0.10705113
6717.0,6717.0,0.050284408
6718.0,6718.0,0.0063694147
6719.0,6719.0,0.26275873
6720.0,6720.0,0.033953406
6721.0,6721.0,1.348865E-5
6722.0,6722.0,0.77521676
6723.0,6723.0,0.011359322
6724.0,6724.0,7.027712E-14
6725.0,6725.0,0.089538716
6726.0,6726.0,6.920414E-6
6727.0,6727.0,0.27548876
6728.0,6728.0,4.0169343E-4
6729.0,6729.0,0.011520762
6730.0,6730.0,1.4432899E-15
6731.0,6731.0,0.15831263
6732.0,6732.0,6.328387E-5
6733.0,6733.0,0.027051214
6734.0,6734.0,0.041252375
6735.0,6735.0,5.3290705E-15
6736.0,6736.0,7.893537E-6
6737.0,6737.0,0.07784485
6738.0,6738.0,6.6503862E-6
6739.0,6739.0,0.003534905
6740.0,6740.0,0.10622363
6741.0,6741.0,2.605055E-5
6742.0,6742.0,0.59212154
6743.0,6743.0,2.0206059E-13
6744.0,6744.0,4.2437293E-4
6745.0,6745.0,0.1894581
6746.0,6746.0,0.03850975
6747.0,6747.0,1.8196275E-5
6748.0,6748.0,0.10818731
6749.0,6749.0,5.6222916E-6
6750.0,6750.0,8.881784E-16
6751.0,6751.0,0.0073109395
6752.0,6752.0,9.71134E-7
6753.0,6753.0,0.3399098
6754.0,6754.0,0.020141395
6755.0,6755.0,4.9737536E-10
6756.0,6756.0,4.3535286E-11
6757.0,6757.0,2.220446E-16
6758.0,6758.0,0.018429933
6759.0,6759.0,5.8858364E-4
6760.0,6760.0,0.0045572002
6761.0,6761.0,6.217249E-15
6762.0,6762.0,0.0021881217
6763.0,6763.0,0.019176757
6764.0,6764.0,0.0029050063
6765.0,6765.0,0.032285284
6766.0,6766.0,6.661338E-16
6767.0,6767.0,4.3090317E-6
6768.0,6768.0,0.05233169
6769.0,6769.0,0.10700186
6770.0,6770.0,0.22659238
6771.0,6771.0,0.004990436
6772.0,6772.0,0.14882606
6773.0,6773.0,0.02834294
6774.0,6774.0,0.0015767623
6775.0,6775.0,0.0205482
6776.0,6776.0,0.00444882
6777.0,6777.0,8.638304E-6
6778.0,6778.0,5.697725E-7
6779.0,6779.0,9.041415E-5
6780.0,6780.0,2.553513E-15
6781.0,6781.0,0.0027409038
6782.0,6782.0,9.687251E-12
6783.0,6783.0,1.7881378E-6
6784.0,6784.0,3.5845462E-4
6785.0,6785.0,1.479652E-5
6786.0,6786.0,0.5773911
6787.0,6787.0,0.03715308
6788.0,6788.0,1.9122628E-5
6789.0,6789.0,4.917222E-10
6790.0,6790.0,0.064344436
6791.0,6791.0,0.03238068
6792.0,6792.0,6.4598535E-6
6793.0,6793.0,0.029995972
6794.0,6794.0,4.99501E-4
6795.0,6795.0,2.5825087E-10
6796.0,6796.0,1.110223E-16
6797.0,6797.0,3.9667345E-4
6798.0,6798.0,0.011103281
6799.0,6799.0,6.973108E-5
6800.0,6800.0,0.0020306068
6801.0,6801.0,0.014174281
6802.0,6802.0,9.669376E-12
6803.0,6803.0,0.041060936
6804.0,6804.0,0.09319539
6805.0,6805.0,0.01606749
6806.0,6806.0,0.22567327
6807.0,6807.0,5.40891E-6
6808.0,6808.0,1.26565425E-14
6809.0,6809.0,1.9780822E-5
6810.0,6810.0,0.085529774
6811.0,6811.0,2.9746027E-6
6812.0,6812.0,0.0011867019
6813.0,6813.0,0.0031593312
6814.0,6814.0,1.5321078E-14
6815.0,6815.0,0.0034202228
6816.0,6816.0,0.09271635
6817.0,6817.0,0.02314883
6818.0,6818.0,0.041945904
6819.0,6819.0,9.584816E-7
6820.0,6820.0,0.010431476
6821.0,6821.0,0.028715624
6822.0,6822.0,0.050933108
6823.0,6823.0,0.17282945
6824.0,6824.0,0.005880808
6825.0,6825.0,0.1534914
6826.0,6826.0,0.013483035
6827.0,6827.0,0.035762616
6828.0,6828.0,1.048322E-5
6829.0,6829.0,4.2299497E-14
6830.0,6830.0,0.05271304
6831.0,6831.0,1.7412267E-9
6832.0,6832.0,0.016871331
6833.0,6833.0,3.2665115E-10
6834.0,6834.0,4.107825E-15
6835.0,6835.0,7.341006E-8
6836.0,6836.0,0.013028559
6837.0,6837.0,7.209711E-6
6838.0,6838.0,0.0
6839.0,6839.0,2.1701185E-4
6840.0,6840.0,5.4084825E-7
6841.0,6841.0,4.503897E-6
6842.0,6842.0,0.28938833
6843.0,6843.0,0.3724538
6844.0,6844.0,0.0049259127
6845.0,6845.0,8.2391634E-4
6846.0,6846.0,0.07775142
6847.0,6847.0,0.063948624
6848.0,6848.0,4.7032878E-5
6849.0,6849.0,0.03754904
6850.0,6850.0,0.23556353
6851.0,6851.0,1.723166E-11
6852.0,6852.0,0.927824
6853.0,6853.0,0.42429447
6854.0,6854.0,0.15034543
6855.0,6855.0,5.2588386E-4
6856.0,6856.0,2.5888502E-10
6857.0,6857.0,3.5527137E-14
6858.0,6858.0,4.7519674E-8
6859.0,6859.0,1.7763568E-14
6860.0,6860.0,0.016051477
6861.0,6861.0,1.2355672E-12
6862.0,6862.0,2.0095037E-14
6863.0,6863.0,2.1616042E-13
6864.0,6864.0,1.5963094E-8
6865.0,6865.0,0.035385888
6866.0,6866.0,0.087776095
6867.0,6867.0,4.1278204E-6
6868.0,6868.0,8.3444047E-7
6869.0,6869.0,0.019896774
6870.0,6870.0,0.05849716
6871.0,6871.0,0.007888025
6872.0,6872.0,0.52543694
6873.0,6873.0,2.0497551E-4
6874.0,6874.0,0.008523782
6875.0,6875.0,2.247219E-8
6876.0,6876.0,0.023547497
6877.0,6877.0,0.0039977236
6878.0,6878.0,0.9128984
6879.0,6879.0,0.02143851
6880.0,6880.0,2.2365532E-6
6881.0,6881.0,1.1368895E-10
6882.0,6882.0,5.689957E-7
6883.0,6883.0,4.132769E-8
6884.0,6884.0,0.036050655
6885.0,6885.0,0.703708
6886.0,6886.0,0.07626932
6887.0,6887.0,0.041214228
6888.0,6888.0,0.001526069
6889.0,6889.0,7.7486624E-7
6890.0,6890.0,0.029540716
6891.0,6891.0,3.1286085E-12
6892.0,6892.0,0.014845963
6893.0,6893.0,0.0031156533
6894.0,6894.0,0.0018840034
6895.0,6895.0,0.037195712
6896.0,6896.0,1.110223E-16
6897.0,6897.0,0.45279938
6898.0,6898.0,0.001769392
6899.0,6899.0,0.0049170507
6900.0,6900.0,0.11878423
6901.0,6901.0,0.1091548
6902.0,6902.0,0.1716784
6903.0,6903.0,3.940146E-10
6904.0,6904.0,6.994405E-15
6905.0,6905.0,8.414026E-7
6906.0,6906.0,0.0017970698
6907.0,6907.0,1.033017E-10
6908.0,6908.0,0.71505994
6909.0,6909.0,6.4392935E-15
6910.0,6910.0,4.2521542E-14
6911.0,6911.0,0.023436386
6912.0,6912.0,9.4702024E-14
6913.0,6913.0,8.085729E-8
6914.0,6914.0,2.2449259E-4
6915.0,6915.0,0.051891014
6916.0,6916.0,5.534695E-4
6917.0,6917.0,1.0982491E-6
6918.0,6918.0,0.040553283
6919.0,6919.0,0.006718411
6920.0,6920.0,3.05503E-6
6921.0,6921.0,1.5543122E-14
6922.0,6922.0,0.015401237
6923.0,6923.0,8.8636344E-4
6924.0,6924.0,0.15410918
6925.0,6925.0,0.06513571
6926.0,6926.0,7.6067495E-6
6927.0,6927.0,5.3720955E-6
6928.0,6928.0,4.5774495E-13
6929.0,6929.0,0.008488626
6930.0,6930.0,0.038580578
6931.0,6931.0,2.5639707E-7
6932.0,6932.0,0.8592686
6933.0,6933.0,1.4954704E-13
6934.0,6934.0,3.808065E-14
6935.0,6935.0,6.430154E-4
6936.0,6936.0,0.020183094
6937.0,6937.0,6.1934354E-4
6938.0,6938.0,0.0056903823
6939.0,6939.0,0.98923147
6940.0,6940.0,2.619016E-13
6941.0,6941.0,3.7087622E-9
6942.0,6942.0,2.847722E-13
6943.0,6943.0,4.909894E-5
6944.0,6944.0,0.029263914
6945.0,6945.0,0.0052090813
6946.0,6946.0,2.220446E-16
6947.0,6947.0,0.38315973
6948.0,6948.0,1.110223E-16
6949.0,6949.0,1.2212453E-15
6950.0,6950.0,0.0010754943
6951.0,6951.0,1.110223E-16
6952.0,6952.0,1.110223E-16
6953.0,6953.0,0.01272264
6954.0,6954.0,1.6448928E-5
6955.0,6955.0,0.014860744
6956.0,6956.0,1.20637844E-4
6957.0,6957.0,1.175643E-4
6958.0,6958.0,1.3100632E-13
6959.0,6959.0,0.001254361
6960.0,6960.0,0.028988637
6961.0,6961.0,0.07790933
6962.0,6962.0,0.23423979
6963.0,6963.0,0.13788506
6964.0,6964.0,0.7492556
6965.0,6965.0,3.347178E-11
6966.0,6966.0,1.748088E-5
6967.0,6967.0,1.5543122E-15
6968.0,6968.0,4.6738426E-4
6969.0,6969.0,1.4279689E-12
6970.0,6970.0,2.0638647E-6
6971.0,6971.0,0.3395267
6972.0,6972.0,9.525018E-7
6973.0,6973.0,9.35918E-14
6974.0,6974.0,0.009160011
6975.0,6975.0,2.220446E-16
6976.0,6976.0,4.0636674E-4
6977.0,6977.0,0.014378651
6978.0,6978.0,0.063617915
6979.0,6979.0,0.21862215
6980.0,6980.0,0.015532605
6981.0,6981.0,0.13790493
6982.0,6982.0,0.0029172788
6983.0,6983.0,1.7856378E-6
6984.0,6984.0,5.271917E-4
6985.0,6985.0,9.4138335E-7
6986.0,6986.0,6.65899E-6
6987.0,6987.0,5.2791105E-13
6988.0,6988.0,0.0061964965
6989.0,6989.0,0.02211257
6990.0,6990.0,1.3627313E-4
6991.0,6991.0,3.4416914E-15
6992.0,6992.0,6.4363243E-4
6993.0,6993.0,0.02007274
6994.0,6994.0,8.4521715E-5
6995.0,6995.0,0.043021094
6996.0,6996.0,1.2351231E-12
6997.0,6997.0,1.9333015E-8
6998.0,6998.0,2.7468573E-8
6999.0,6999.0,3.732681E-12
7000.0,7000.0,5.1542956E-6
7001.0,7001.0,0.027866773
7002.0,7002.0,0.003304548
7003.0,7003.0,9.340732E-4
7004.0,7004.0,6.611072E-4
7005.0,7005.0,0.44204736
7006.0,7006.0,4.7340197E-7
7007.0,7007.0,0.082401164
7008.0,7008.0,7.283063E-13
7009.0,7009.0,0.70973617
7010.0,7010.0,0.0064427527
7011.0,7011.0,1.110223E-16
7012.0,7012.0,0.18163553
7013.0,7013.0,5.778653E-7
7014.0,7014.0,8.85958E-14
7015.0,7015.0,2.911807E-6
7016.0,7016.0,0.005138011
7017.0,7017.0,0.09547509
7018.0,7018.0,0.5064416
7019.0,7019.0,0.0113299135
7020.0,7020.0,8.3145016E-4
7021.0,7021.0,7.8381746E-14
7022.0,7022.0,0.025957907
7023.0,7023.0,0.06286392
7024.0,7024.0,8.770762E-15
7025.0,7025.0,0.042194642
7026.0,7026.0,3.2278504E-6
7027.0,7027.0,0.06301352
7028.0,7028.0,6.1608147E-4
7029.0,7029.0,0.02911202
7030.0,7030.0,2.8680693E-6
7031.0,7031.0,2.4424907E-15
7032.0,7032.0,0.03584864
7033.0,7033.0,2.878171E-4
7034.0,7034.0,0.0024402875
7035.0,7035.0,0.030539293
7036.0,7036.0,0.007938363
7037.0,7037.0,0.08574136
7038.0,7038.0,0.5750248
7039.0,7039.0,9.229804E-6
7040.0,7040.0,7.0735587E-6
7041.0,7041.0,3.0073832E-11
7042.0,7042.0,1.1825495E-5
7043.0,7043.0,3.3593298E-7
7044.0,7044.0,3.8047343E-13
7045.0,7045.0,3.2192168E-6
7046.0,7046.0,0.007196578
7047.0,7047.0,0.0027335742
