"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","sex","lifeStage","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","isInCluster","datasetName","recordedBy","identifiedBy","dnaSequenceID","geodeticDatum","class","countryCode","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier","http://unknown.org/nick","verbatimEventDate","dynamicProperties","collectionCode","gbifID","verbatimLocality","occurrenceID","taxonID","http://unknown.org/captive_cultivated","catalogNumber","institutionCode","vitality","eventTime","identificationID","coordinateUncertaintyInMeters","occurrenceRemarks","informationWithheld","networkKeys","projectId","organismQuantity","organismQuantityType","sampleSizeUnit","sampleSizeValue","samplingProtocol","eventID","habitat","locationID","samplingEffort","parentEventID","individualCount","vernacularName","locality","identificationVerificationStatus","eventType","identificationRemarks","organismName","higherClassification","dataGeneralizations","organismRemarks","georeferencedBy","georeferenceProtocol","associatedReferences","language","type","institutionKey","higherGeography","collectionKey","datasetID","preparations","recordNumber","georeferencedDate","fieldNumber","locationRemarks","organismID","accessRights","collectionID","georeferenceSources","otherCatalogNumbers","institutionID","georeferenceRemarks","municipality","county","elevation","footprintWKT","verbatimIdentification","footprintSRS","taxonConceptID","bibliographicCitation","name","eventRemarks","coordinatePrecision","nomenclaturalCode","georeferenceVerificationStatus","verbatimCoordinateSystem","higherGeographyID","disposition","ownerInstitutionCode"
"3774771153","Capra sibirica (Pallas, 1776)",42.8224,75.3178,"cdc,incomis,inmafu","355ffa2e-36ce-44aa-9772-2f433169100c","6e1cad80-bdf5-11d8-84ea-b8a03c50a862","603065ae-f762-11e1-a439-00145eb45e9a","6e1cad80-bdf5-11d8-84ea-b8a03c50a862","DE","BIOCASE","2025-11-01T05:10:22.625+00:00","2025-11-05T00:30:34.317+00:00",148,"PRESERVED_SPECIMEN","PRESENT",NA,NA,2441052,1,44,359,731,9614,2441047,2441052,2441052,"Capra sibirica (Pallas, 1776)","Animalia","Chordata","Artiodactyla","Bovidae","Capra","Capra sibirica","Capra","sibirica","SPECIES","ACCEPTED","NT",NA,"ASIA",NA,1912,2,NA,"1912-02",NA,NA,NA,"2025-11-05T00:30:34.317+00:00","http://id.zfmk.de/collection_ZFMK/224100303/1178438/356829","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,NA,NA,NA,"list()","WGS84","Mammalia","KG","EUROPE","Kyrgyzstan","EUROPE",NA,"http://id.zfmk.de/collection_ZFMK/224100303/1178438/356829",NA,NA,NA,"MAM","3774771153",NA,"http://id.zfmk.de/collection_ZFMK/224100303/1178438/356829",NA,NA,"ZFMK-MAM-1998-0277-sk","ZFMK",NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nahe chinesischer Grenze, Tokmak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07d2dd65-80b8-4402-bf51-b55809c85f87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capra sibirica (Pallas, 1776)",NA,NA,NA,NA,NA,NA,NA,NA
"1318375431","Capra sibirica (Pallas, 1776)",35.718,75.1669,"gass84,gdativ,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2025-11-02T11:50:15.253+00:00","2025-11-04T16:16:51.693+00:00",479,"PRESERVED_SPECIMEN","PRESENT","Male",NA,2441052,1,44,359,731,9614,2441047,2441052,2441052,"Capra sibirica (Pallas, 1776)","Animalia","Chordata","Artiodactyla","Bovidae","Capra","Capra sibirica","Capra","sibirica","SPECIES","ACCEPTED","NT",NA,"ASIA","Gilgit-Baltistan",1912,NA,NA,"1912",NA,NA,"2020-07-07T13:22:00.000+00:00","2025-11-04T16:16:51.693+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,FALSE,"NMNH Extant Biology","W. Abbott",NA,"list()","WGS84","Mammalia","PK","ASIA","Pakistan","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/333e16dd8-9477-4570-aaf1-d33188c9ce31",NA,"-- -- 1912",NA,"MAMM","1318375431",NA,"http://n2t.net/ark:/65665/333e16dd8-9477-4570-aaf1-d33188c9ce31",NA,NA,"USNM 176191","USNM",NA,NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Tormik Valley, Toglay/Toklay Nullah",NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Artiodactyla, Bovidae, Caprinae",NA,NA,NA,"Google Earth",NA,NA,NA,"586ee56e-b0fe-4dff-b7f9-aeb104f3308a","Asia, Pakistan, Gilgit-Baltistan","c0e59491-e319-4822-90bf-3e3c6fbd4a13",NA,"Partial Skull","8053",NA,NA,NA,NA,NA,"urn:uuid:59e56a59-8615-4e0c-841d-eb88f3876b22",NA,NA,"urn:lsid:biocol.org:col:34871",NA,NA,NA,3962,NA,NA,NA,NA,NA,"Capra sibirica (Pallas, 1776)",NA,NA,NA,NA,NA,NA,NA,NA
"1322456524","Capra sibirica (Pallas, 1776)",35.718,75.1669,"gass84,gdativ,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2025-11-02T11:50:15.253+00:00","2025-11-04T16:13:32.849+00:00",479,"PRESERVED_SPECIMEN","PRESENT","Male",NA,2441052,1,44,359,731,9614,2441047,2441052,2441052,"Capra sibirica (Pallas, 1776)","Animalia","Chordata","Artiodactyla","Bovidae","Capra","Capra sibirica","Capra","sibirica","SPECIES","ACCEPTED","NT",NA,"ASIA","Gilgit-Baltistan",1912,NA,NA,"1912",NA,NA,"2020-07-07T13:22:00.000+00:00","2025-11-04T16:13:32.849+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,FALSE,"NMNH Extant Biology","W. Abbott",NA,"list()","WGS84","Mammalia","PK","ASIA","Pakistan","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/3e86c78a8-adca-4c46-8a67-6f19d454e5e0",NA,"-- -- 1912",NA,"MAMM","1322456524",NA,"http://n2t.net/ark:/65665/3e86c78a8-adca-4c46-8a67-6f19d454e5e0",NA,NA,"USNM 176192","USNM",NA,NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Tormik Valley, Toglay/Toklay Nullah",NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Artiodactyla, Bovidae, Caprinae",NA,NA,NA,"Google Earth",NA,NA,NA,"586ee56e-b0fe-4dff-b7f9-aeb104f3308a","Asia, Pakistan, Gilgit-Baltistan","c0e59491-e319-4822-90bf-3e3c6fbd4a13",NA,"Antler or Horn","8054",NA,NA,NA,NA,NA,"urn:uuid:59e56a59-8615-4e0c-841d-eb88f3876b22",NA,NA,"urn:lsid:biocol.org:col:34871",NA,NA,NA,3962,NA,NA,NA,NA,NA,"Capra sibirica (Pallas, 1776)",NA,NA,NA,NA,NA,NA,NA,NA
"3774749732","Capra sibirica (Pallas, 1776)",41.1046,76.8642,"cdc,incomis,inmafu","355ffa2e-36ce-44aa-9772-2f433169100c","6e1cad80-bdf5-11d8-84ea-b8a03c50a862","603065ae-f762-11e1-a439-00145eb45e9a","6e1cad80-bdf5-11d8-84ea-b8a03c50a862","DE","BIOCASE","2025-11-01T05:10:22.625+00:00","2025-11-05T00:30:28.383+00:00",148,"PRESERVED_SPECIMEN","PRESENT",NA,NA,2441052,1,44,359,731,9614,2441047,2441052,2441052,"Capra sibirica (Pallas, 1776)","Animalia","Chordata","Artiodactyla","Bovidae","Capra","Capra sibirica","Capra","sibirica","SPECIES","ACCEPTED","NT",NA,"ASIA",NA,1908,12,15,"1908-12-15",350,350,NA,"2025-11-05T00:30:28.383+00:00","http://id.zfmk.de/collection_ZFMK/224106623/1187152/364762","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,NA,NA,NA,"list()","WGS84","Mammalia","KG","EUROPE","Kyrgyzstan","EUROPE",NA,"http://id.zfmk.de/collection_ZFMK/224106623/1187152/364762",NA,NA,NA,"MAM","3774749732",NA,"http://id.zfmk.de/collection_ZFMK/224106623/1187152/364762",NA,NA,"ZFMK-MAM-1998-0281-s","ZFMK",NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aksai-Fluss, S Naryn, chinesische Grenze",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07d2dd65-80b8-4402-bf51-b55809c85f87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capra sibirica (Pallas, 1776)",NA,NA,NA,NA,NA,NA,NA,NA
"3774762629","Capra sibirica (Pallas, 1776)",41.4265,75.9842,"cdc,incomis,inmafu","355ffa2e-36ce-44aa-9772-2f433169100c","6e1cad80-bdf5-11d8-84ea-b8a03c50a862","603065ae-f762-11e1-a439-00145eb45e9a","6e1cad80-bdf5-11d8-84ea-b8a03c50a862","DE","BIOCASE","2025-11-01T05:10:22.625+00:00","2025-11-05T00:30:32.675+00:00",148,"PRESERVED_SPECIMEN","PRESENT",NA,NA,2441052,1,44,359,731,9614,2441047,2441052,2441052,"Capra sibirica (Pallas, 1776)","Animalia","Chordata","Artiodactyla","Bovidae","Capra","Capra sibirica","Capra","sibirica","SPECIES","ACCEPTED","NT",NA,"ASIA",NA,1906,3,NA,"1906-03",NA,NA,NA,"2025-11-05T00:30:32.675+00:00","http://id.zfmk.de/collection_ZFMK/224100304/1178439/356831","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,NA,NA,NA,"list()","WGS84","Mammalia","KG","EUROPE","Kyrgyzstan","EUROPE",NA,"http://id.zfmk.de/collection_ZFMK/224100304/1178439/356831",NA,NA,NA,"MAM","3774762629",NA,"http://id.zfmk.de/collection_ZFMK/224100304/1178439/356831",NA,NA,"ZFMK-MAM-1998-0280-sk","ZFMK",NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Semiretschenskaja, Fort Naryn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07d2dd65-80b8-4402-bf51-b55809c85f87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capra sibirica (Pallas, 1776)",NA,NA,NA,NA,NA,NA,NA,NA
"3774761075","Capra sibirica (Pallas, 1776)",41.4265,75.9842,"cdc,incomis,inmafu","355ffa2e-36ce-44aa-9772-2f433169100c","6e1cad80-bdf5-11d8-84ea-b8a03c50a862","603065ae-f762-11e1-a439-00145eb45e9a","6e1cad80-bdf5-11d8-84ea-b8a03c50a862","DE","BIOCASE","2025-11-01T05:10:22.625+00:00","2025-11-05T00:30:32.175+00:00",148,"PRESERVED_SPECIMEN","PRESENT",NA,NA,2441052,1,44,359,731,9614,2441047,2441052,2441052,"Capra sibirica (Pallas, 1776)","Animalia","Chordata","Artiodactyla","Bovidae","Capra","Capra sibirica","Capra","sibirica","SPECIES","ACCEPTED","NT",NA,"ASIA",NA,1906,10,NA,"1906-10",NA,NA,NA,"2025-11-05T00:30:32.175+00:00","http://id.zfmk.de/collection_ZFMK/224106621/1187150/364759","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,NA,NA,NA,"list()","WGS84","Mammalia","KG","EUROPE","Kyrgyzstan","EUROPE",NA,"http://id.zfmk.de/collection_ZFMK/224106621/1187150/364759",NA,NA,NA,"MAM","3774761075",NA,"http://id.zfmk.de/collection_ZFMK/224106621/1187150/364759",NA,NA,"ZFMK-MAM-1998-0278-s","ZFMK",NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Semiretschenskaja, Fort Naryn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07d2dd65-80b8-4402-bf51-b55809c85f87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capra sibirica (Pallas, 1776)",NA,NA,NA,NA,NA,NA,NA,NA
"3774773336","Capra sibirica (Pallas, 1776)",41.4265,75.9842,"cdc,incomis,inmafu","355ffa2e-36ce-44aa-9772-2f433169100c","6e1cad80-bdf5-11d8-84ea-b8a03c50a862","603065ae-f762-11e1-a439-00145eb45e9a","6e1cad80-bdf5-11d8-84ea-b8a03c50a862","DE","BIOCASE","2025-11-01T05:10:22.625+00:00","2025-11-05T00:30:34.548+00:00",148,"PRESERVED_SPECIMEN","PRESENT",NA,NA,2441052,1,44,359,731,9614,2441047,2441052,2441052,"Capra sibirica (Pallas, 1776)","Animalia","Chordata","Artiodactyla","Bovidae","Capra","Capra sibirica","Capra","sibirica","SPECIES","ACCEPTED","NT",NA,"ASIA",NA,1906,10,NA,"1906-10",NA,NA,NA,"2025-11-05T00:30:34.548+00:00","http://id.zfmk.de/collection_ZFMK/224106622/1187151/364760","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,NA,NA,NA,"list()","WGS84","Mammalia","KG","EUROPE","Kyrgyzstan","EUROPE",NA,"http://id.zfmk.de/collection_ZFMK/224106622/1187151/364760",NA,NA,NA,"MAM","3774773336",NA,"http://id.zfmk.de/collection_ZFMK/224106622/1187151/364760",NA,NA,"ZFMK-MAM-1998-0279-s","ZFMK",NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Semiretschenskaja, Fort Naryn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07d2dd65-80b8-4402-bf51-b55809c85f87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capra sibirica (Pallas, 1776)",NA,NA,NA,NA,NA,NA,NA,NA
"3774748665","Capra sibirica (Pallas, 1776)",42.3965,77.3144,"cdc,incomis,inmafu","355ffa2e-36ce-44aa-9772-2f433169100c","6e1cad80-bdf5-11d8-84ea-b8a03c50a862","603065ae-f762-11e1-a439-00145eb45e9a","6e1cad80-bdf5-11d8-84ea-b8a03c50a862","DE","BIOCASE","2025-11-01T05:10:22.625+00:00","2025-11-05T00:30:27.729+00:00",148,"PRESERVED_SPECIMEN","PRESENT",NA,NA,2441052,1,44,359,731,9614,2441047,2441052,2441052,"Capra sibirica (Pallas, 1776)","Animalia","Chordata","Artiodactyla","Bovidae","Capra","Capra sibirica","Capra","sibirica","SPECIES","ACCEPTED","NT",NA,"ASIA",NA,1906,11,NA,"1906-11",NA,NA,NA,"2025-11-05T00:30:27.729+00:00","http://id.zfmk.de/collection_ZFMK/224100298/1178433/356823","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,NA,NA,NA,"list()","WGS84","Mammalia","KG","EUROPE","Kyrgyzstan","EUROPE",NA,"http://id.zfmk.de/collection_ZFMK/224100298/1178433/356823",NA,NA,NA,"MAM","3774748665",NA,"http://id.zfmk.de/collection_ZFMK/224100298/1178433/356823",NA,NA,"ZFMK-MAM-1998-0274-sk","ZFMK",NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Issyk-kul (See), Frochewalsk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07d2dd65-80b8-4402-bf51-b55809c85f87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capra sibirica (Pallas, 1776)",NA,NA,NA,NA,NA,NA,NA,NA
"3774773788","Capra sibirica (Pallas, 1776)",42.3965,77.3144,"cdc,muluriiv,incomis,inmafu","355ffa2e-36ce-44aa-9772-2f433169100c","6e1cad80-bdf5-11d8-84ea-b8a03c50a862","603065ae-f762-11e1-a439-00145eb45e9a","6e1cad80-bdf5-11d8-84ea-b8a03c50a862","DE","BIOCASE","2025-11-01T05:10:22.625+00:00","2025-11-05T00:30:34.669+00:00",148,"PRESERVED_SPECIMEN","PRESENT",NA,NA,2441052,1,44,359,731,9614,2441047,2441052,2441052,"Capra sibirica (Pallas, 1776)","Animalia","Chordata","Artiodactyla","Bovidae","Capra","Capra sibirica","Capra","sibirica","SPECIES","ACCEPTED","NT",NA,"ASIA",NA,1906,11,NA,"1906-11",NA,NA,NA,"2025-11-05T00:30:34.669+00:00","http://id.zfmk.de/collection_ZFMK/224106620/1187149/364758","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,NA,NA,NA,"list()","WGS84","Mammalia","KG","EUROPE","Kyrgyzstan","EUROPE",NA,"http://id.zfmk.de/collection_ZFMK/224106620/1187149/364758",NA,NA,NA,"MAM","3774773788",NA,"http://id.zfmk.de/collection_ZFMK/224106620/1187149/364758",NA,NA,"ZFMK-MAM-1998-0273-s","ZFMK",NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Issyk-kul (See)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07d2dd65-80b8-4402-bf51-b55809c85f87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capra sibirica (Pallas, 1776)",NA,NA,NA,NA,NA,NA,NA,NA
"3774775425","Capra sibirica (Pallas, 1776)",42.3965,77.3144,"cdc,muluriiv,incomis,inmafu","355ffa2e-36ce-44aa-9772-2f433169100c","6e1cad80-bdf5-11d8-84ea-b8a03c50a862","603065ae-f762-11e1-a439-00145eb45e9a","6e1cad80-bdf5-11d8-84ea-b8a03c50a862","DE","BIOCASE","2025-11-01T05:10:22.625+00:00","2025-11-05T00:30:34.936+00:00",148,"PRESERVED_SPECIMEN","PRESENT",NA,NA,2441052,1,44,359,731,9614,2441047,2441052,2441052,"Capra sibirica (Pallas, 1776)","Animalia","Chordata","Artiodactyla","Bovidae","Capra","Capra sibirica","Capra","sibirica","SPECIES","ACCEPTED","NT",NA,"ASIA",NA,1906,11,NA,"1906-11",NA,NA,NA,"2025-11-05T00:30:34.936+00:00","http://id.zfmk.de/collection_ZFMK/224106619/1187148/364757","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,NA,NA,NA,"list()","WGS84","Mammalia","KG","EUROPE","Kyrgyzstan","EUROPE",NA,"http://id.zfmk.de/collection_ZFMK/224106619/1187148/364757",NA,NA,NA,"MAM","3774775425",NA,"http://id.zfmk.de/collection_ZFMK/224106619/1187148/364757",NA,NA,"ZFMK-MAM-1998-0272-s","ZFMK",NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Issyk-kul (See)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07d2dd65-80b8-4402-bf51-b55809c85f87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capra sibirica (Pallas, 1776)",NA,NA,NA,NA,NA,NA,NA,NA
"3436804791","Capra sibirica (Pallas, 1776)",42.94,76.88,"cdc,colmano,inmafu","be614ad1-d0d1-4e27-a3e4-212aca8b5da6","39adeab9-6ec9-4c56-801e-7144d0eb630c","b1304814-56cc-434e-8d40-2b24fa21526f","04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1","FI","EML","2025-11-03T23:23:44.920+00:00","2025-11-04T23:24:19.081+00:00",337,"PRESERVED_SPECIMEN","PRESENT","Male","Subadult",2441052,1,44,359,731,9614,2441047,2441052,2441052,"Capra sibirica (Pallas, 1776)","Animalia","Chordata","Artiodactyla","Bovidae","Capra","Capra sibirica","Capra","sibirica","SPECIES","ACCEPTED","NT",NA,"ASIA",NA,1896,7,15,"1896-07-15T00:00Z",197,197,NA,"2025-11-04T23:24:19.081+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,"Mammalia (Luomus)","Stenroos, Karl Emil","Pihlström, Henry (verification)","list()","WGS84","Mammalia","KG","EUROPE","Kyrgyzstan","EUROPE",NA,"http://id.luomus.fi/MY.10247992",NA,NA,NA,NA,"3436804791",NA,"http://id.luomus.fi/MY.10247992",NA,NA,"http://id.luomus.fi/KS.UN3009","MZH",NA,NA,NA,20000,"Quality assessment: Unassessed Keywords: { http://tun.fi/GX.5 | http://tun.fi/GX.890 | MZH:n luustokokoelman numero: 112/1976 | Selman tulonumero: 91795 | UN 3009 }",NA,"NULL",NA,NA,NA,NA,NA,NA,"http://id.luomus.fi/MY.10247991",NA,NA,NA,NA,NA,NA,"Chong-Kemin valley | Kaskelen Pass",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9e87321e-8dbc-460a-b553-9a68c2858b1d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POINT (76.88 42.94)","Capra sibirica","EPSG:4326","http://tun.fi/MX.47755","http://id.luomus.fi/KS.UN3009 Source: FinBIF","Capra sibirica (Pallas, 1776)",NA,NA,NA,NA,NA,NA,NA,NA
"3436804800","Capra sibirica (Pallas, 1776)",42.94,76.88,"cdc,colmano,inmafu","be614ad1-d0d1-4e27-a3e4-212aca8b5da6","39adeab9-6ec9-4c56-801e-7144d0eb630c","b1304814-56cc-434e-8d40-2b24fa21526f","04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1","FI","EML","2025-11-03T23:23:44.920+00:00","2025-11-04T23:24:19.102+00:00",337,"PRESERVED_SPECIMEN","PRESENT","Male",NA,2441052,1,44,359,731,9614,2441047,2441052,2441052,"Capra sibirica (Pallas, 1776)","Animalia","Chordata","Artiodactyla","Bovidae","Capra","Capra sibirica","Capra","sibirica","SPECIES","ACCEPTED","NT",NA,"ASIA",NA,1896,7,15,"1896-07-15T00:00Z",197,197,NA,"2025-11-04T23:24:19.102+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,"Mammalia (Luomus)","Stenroos, Karl Emil","Pihlström, Henry (verification)","list()","WGS84","Mammalia","KG","EUROPE","Kyrgyzstan","EUROPE",NA,"http://id.luomus.fi/MY.10247996",NA,NA,NA,NA,"3436804800",NA,"http://id.luomus.fi/MY.10247996",NA,NA,"http://id.luomus.fi/KS.UN3010","MZH",NA,NA,NA,20000,"Quality assessment: Unassessed Keywords: { http://tun.fi/GX.5 | http://tun.fi/GX.890 | MZH:n luustokokoelman numero: 113/1976 | Selman tulonumero: 91796 | UN 3010 }",NA,"NULL",NA,NA,NA,NA,NA,NA,"http://id.luomus.fi/MY.10247995",NA,NA,NA,NA,NA,NA,"Chong-Kemin valley | Kaskelen Pass",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9e87321e-8dbc-460a-b553-9a68c2858b1d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POINT (76.88 42.94)","Capra sibirica","EPSG:4326","http://tun.fi/MX.47755","http://id.luomus.fi/KS.UN3010 Source: FinBIF","Capra sibirica (Pallas, 1776)",NA,NA,NA,NA,NA,NA,NA,NA
"3436816361","Capra sibirica (Pallas, 1776)",42.94,76.88,"cdc,colmano,inmafu","be614ad1-d0d1-4e27-a3e4-212aca8b5da6","39adeab9-6ec9-4c56-801e-7144d0eb630c","b1304814-56cc-434e-8d40-2b24fa21526f","04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1","FI","EML","2025-11-03T23:23:44.920+00:00","2025-11-04T23:24:21.178+00:00",337,"PRESERVED_SPECIMEN","PRESENT","Male","Subadult",2441052,1,44,359,731,9614,2441047,2441052,2441052,"Capra sibirica (Pallas, 1776)","Animalia","Chordata","Artiodactyla","Bovidae","Capra","Capra sibirica","Capra","sibirica","SPECIES","ACCEPTED","NT",NA,"ASIA",NA,1896,7,15,"1896-07-15T00:00Z",197,197,NA,"2025-11-04T23:24:21.178+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,"Mammalia (Luomus)","Stenroos, Karl Emil","Pihlström, Henry (verification)","list()","WGS84","Mammalia","KG","EUROPE","Kyrgyzstan","EUROPE",NA,"http://id.luomus.fi/MY.10248004",NA,NA,NA,NA,"3436816361",NA,"http://id.luomus.fi/MY.10248004",NA,NA,"http://id.luomus.fi/KS.UN3012","MZH",NA,NA,NA,20000,"Quality assessment: Unassessed Keywords: { http://tun.fi/GX.890 | http://tun.fi/GX.5 | MZH:n luustokokoelman numero: 115/1976 | Selman tulonumero: 91798 | UN 3012 }",NA,"NULL",NA,NA,NA,NA,NA,NA,"http://id.luomus.fi/MY.10248003",NA,NA,NA,NA,NA,NA,"Chong-Kemin valley | Kaskelen Pass",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9e87321e-8dbc-460a-b553-9a68c2858b1d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POINT (76.88 42.94)","Capra sibirica","EPSG:4326","http://tun.fi/MX.47755","http://id.luomus.fi/KS.UN3012 Source: FinBIF","Capra sibirica (Pallas, 1776)",NA,NA,NA,NA,NA,NA,NA,NA
